Id	Proxy	Country	City
5174	190.151.10.226:8080	 CL	Santiago Metropolitan
5175	123.255.202.174:53281	 ID	Jakarta
5176	85.187.245.145:53281	 BG	Sofia-Capital
5177	113.20.141.50:8080	 ID	West Java
5178	103.85.64.212:53281	 ID	Jakarta
5179	182.16.175.90:65205	 ID	Jakarta
5180	91.191.33.166:53281	 BA	
5181	109.195.243.177:8197	 RU	Chuvashia
5182	138.68.169.77:3128	 GB	England
5183	80.211.41.5:3128	 IT	Province of Arezzo
5184	189.111.218.128:20183	 BR	Sao Paulo
5185	94.69.91.198:8080	 GR	Nomos Kerkyras
5186	91.210.98.58:8080	 RU	
5187	177.128.224.9:8080	 BR	Minas Gerais
5188	196.214.175.163:53281	 ZA	Gauteng
5189	196.40.112.7:53281	 MZ	
5190	213.6.97.193:53281	 PS	Bethlehem
5191	197.210.185.246:8080	 NG	Lagos
5192	188.166.83.6:3128	 NL	North Holland
5193	217.19.209.253:8080	 MD	Bender Municipality
5194	212.72.194.91:8080	 BG	
5195	67.229.141.188:3128	 US	New York
5196	103.12.160.222:8080	 KH	
5197	192.99.102.25:3128	 CA	Quebec
5198	212.200.27.134:8080	 RS	
5199	125.141.200.36:80	 KR	
5200	103.241.205.66:8080	 ID	East Java
5201	88.247.131.221:8080	 TR	Istanbul
5202	118.174.183.112:8080	 TH	
5203	178.128.208.72:80	 GR	Attica
5204	190.90.234.2:3128	 CO	Antioquia
5205	5.189.28.135:53281	 RU	Sverdlovskaya Oblast'
5206	180.247.5.10:8080	 ID	East Java
5207	41.76.44.76:3128	 MU	
5208	163.47.11.113:8080	 SG	Central Singapore Community Development Council
5209	188.226.192.96:10080	 NL	North Holland
5210	192.166.221.7:8080	 ES	undefined
5211	95.67.92.156:46229	 UA	Kyiv City
5212	103.39.251.241:8080	 IN	Maharashtra
5213	91.245.73.53:8080	 UA	L'vivs'ka Oblast'
5214	117.102.65.235:8080	 ID	Jakarta
5215	103.12.246.13:8080	 IN	
5216	94.242.55.108:10010	 RU	
5217	181.40.92.118:8080	 PY	
5218	138.68.173.29:3128	 GB	England
5219	180.178.96.253:53281	 ID	Jakarta
5220	46.50.141.217:8080	 RU	Novosibirskaya Oblast'
5221	91.224.133.121:45619	 RU	Moscow
5222	109.173.63.202:8081	 RU	Moscow
5223	109.185.149.65:8080	 MD	
5224	125.227.69.220:3348	 TW	
5225	104.237.133.124:60817	 US	Texas
5226	61.7.167.53:81	 TH	Changwat Samut Sakhon
5227	12.229.217.226:53281	 US	
5228	94.75.126.241:8080	 PL	
5229	138.197.157.60:3128	 CA	Ontario
5230	192.169.232.12:16938	 US	Arizona
5231	188.211.227.253:53281	 RO	Harghita
5232	128.199.142.35:80	 SG	Central Singapore Community Development Council
5233	177.38.187.255:53281	 BR	Minas Gerais
5234	103.211.232.148:53281	 ID	Central Java
5235	177.154.234.251:39880	 BR	Parana
5236	5.228.23.64:53281	 RU	Moscow
5237	46.238.229.51:8080	 PL	
5238	103.112.62.26:53281	 RS	undefined
5239	177.47.238.222:6667	 BR	Bahia
5240	103.106.239.2:8080	 BD	
5241	104.28.17.120:80	 US	
5242	95.222.252.75:8080	 DE	North Rhine-Westphalia
5243	184.82.128.211:8080	 TH	
5244	200.141.100.202:53281	 BR	
5245	103.208.89.20:8080	 IN	
5246	81.91.222.238:8080	 CZ	Okres Ostrava-Mesto
5247	54.38.56.252:443	 FR	
5248	80.78.51.145:41258	 UA	Kyiv City
5249	200.98.66.152:80	 BR	
5250	185.248.160.125:8080	 ES	undefined
5251	81.224.108.205:53281	 SE	Vstra Gtaland
5252	103.249.155.118:8080	 PK	
5253	170.239.144.2:3128	 BR	
5254	177.43.35.77:8080	 BR	Parana
5255	14.102.114.252:8080	 IN	National Capital Territory of Delhi
5256	36.67.79.28:53281	 ID	
5257	89.21.71.174:80	 UA	Zaporizhia
5258	177.86.202.39:53281	 BR	Minas Gerais
5259	36.74.103.228:8080	 ID	East Java
5260	82.193.134.134:3128	 RU	
5261	24.111.88.243:53281	 US	North Dakota
5262	103.224.101.86:8080	 ID	
5263	139.59.79.2:3128	 IN	Karnataka
5264	79.83.133.125:80	 FR	Val-de-Marne
5265	178.159.120.88:53281	 UA	
5266	173.227.70.221:8080	 US	Louisiana
5267	82.135.251.204:41766	 LT	
5268	125.167.187.204:8080	 ID	South Sulawesi
5269	41.170.4.10:53281	 ZA	Gauteng
5270	5.45.64.97:3128	 NL	
5271	35.233.225.185:8080	 US	California
5272	185.100.249.162:8080	 GB	Buckinghamshire
5273	103.76.199.65:53281	 BD	Dhaka
5274	140.227.74.7:3128	 JP	Tokyo
5275	66.240.175.137:8080	 US	Georgia
5276	1.20.170.209:8080	 TH	
5277	177.87.8.50:8080	 BR	Bahia
5278	129.205.210.90:65205	 BW	Ghanzi District
5279	194.190.30.66:8080	 RU	Belgorodskaya Oblast'
5280	125.141.200.6:80	 KR	
5281	91.242.163.174:3128	 RU	
5282	163.172.185.220:80	 GB	
5283	103.58.72.2:53281	 BD	Dhaka
5284	77.37.136.182:53281	 RU	Moscow
5285	187.243.251.34:65103	 MX	Guanajuato
5286	54.37.234.65:8081	 FR	
5287	43.252.10.244:8181	 ID	Jakarta
5288	85.222.89.82:8081	 PL	
5289	177.200.72.214:20183	 BR	Sao Paulo
5290	85.14.249.247:9050	 DE	
5291	185.83.172.254:8080	 IT	Provincia di Ravenna
5292	167.250.178.215:53281	 BR	Santa Catarina
5293	103.250.157.43:6666	 IN	Gujarat
5294	46.105.57.150:2548	 FR	
5295	54.187.52.159:443	 US	Oregon
5296	189.75.66.199:20183	 BR	
5297	200.109.108.137:3128	 VE	
5298	95.89.38.58:8080	 DE	Rheinland-Pfalz
5299	195.178.56.37:8080	 RS	
5300	88.75.76.8:8080	 DE	Saxony
5301	117.58.241.70:8080	 BD	
5302	46.105.57.149:7942	 FR	
5303	54.39.97.250:3128	 CA	Quebec
5304	103.230.63.215:8080	 BD	Chittagong
5305	77.242.22.85:80	 AL	
5306	221.228.72.219:1080	 CN	Jiangsu
5307	190.14.253.50:8181	 CO	Departamento de Norte de Santander
5308	200.195.162.242:3128	 BR	Parana
5309	201.11.170.189:8080	 BR	Goias
5310	82.209.201.18:8080	 BY	
5311	117.102.65.194:53281	 ID	Jakarta
5312	138.186.172.172:8080	 BR	Sao Paulo
5313	177.107.191.190:53281	 BR	Goias
5314	200.122.104.97:53281	 AR	Buenos Aires
5315	217.12.212.150:278	 UA	
5316	129.232.179.98:80	 ZA	Western Cape
5317	191.242.163.23:20183	 BR	Ceara
5318	137.59.162.70:8080	 ID	Banten
5319	41.169.67.242:53281	 ZA	Gauteng
5320	206.223.246.66:42852	 US	Texas
5321	198.23.214.125:2018	 US	Texas
5322	202.148.12.60:53281	 ID	East Java
5323	77.239.254.12:8081	 RU	St.-Petersburg
5324	101.96.11.5:80	 CN	Fujian
5325	93.99.6.158:55555	 CZ	Okres Usti nad Labem
5326	103.78.187.29:53281	 IN	Maharashtra
5327	188.94.175.210:8080	 RU	
5328	177.87.168.97:53281	 BR	Pernambuco
5329	142.4.209.32:3128	 CA	Quebec
5330	46.105.57.150:9749	 FR	
5331	103.76.204.194:53281	 ID	
5332	80.153.43.31:8080	 DE	Hesse
5333	143.137.99.111:53281	 CO	Departamento de Caldas
5334	133.18.196.250:3128	 JP	
5335	182.253.122.80:8080	 ID	West Java
5336	176.120.203.223:41258	 RU	Dagestan
5337	190.25.144.224:8080	 CO	
5338	180.210.201.54:3128	 SG	Central Singapore Community Development Council
5339	82.117.204.14:53281	 RS	
5340	194.24.240.133:8080	 RU	St.-Petersburg
5341	81.91.49.178:8080	 RU	Sverdlovskaya Oblast'
5342	128.199.232.228:8080	 SG	Central Singapore Community Development Council
5343	103.103.212.222:53281	 IN	
5344	219.83.56.66:80	 ID	Jakarta
5345	103.76.199.97:53281	 BD	Dhaka
5346	92.252.125.163:8080	 DE	Lower Saxony
5347	186.1.41.23:8080	 NI	Departamento de Managua
5348	103.251.225.24:6666	 IN	Gujarat
5349	95.110.227.5:56221	 IT	Province of Arezzo
5350	197.159.16.2:80	 CM	
5351	117.102.65.197:53281	 ID	Jakarta
5352	192.169.138.2:39197	 US	Arizona
5353	91.216.46.217:8080	 RU	
5354	91.207.185.111:8080	 PL	Mazovia
5355	187.44.173.246:53281	 BR	Bahia
5356	194.243.194.60:80	 IT	Province of Palermo
5357	91.215.104.124:8080	 PL	
5358	89.111.68.58:41258	 CZ	Hradec Krlov District
5359	46.101.18.21:53281	 GB	England
5360	80.245.117.132:8080	 RU	
5361	208.102.51.6:58208	 US	
5362	159.89.229.66:3128	 US	New Jersey
5363	201.222.55.34:62225	 PY	Asuncion
5364	85.47.207.212:8081	 IT	
5365	62.213.87.184:8080	 RU	
5366	103.72.78.17:8080	 BD	
5367	201.249.88.228:80	 VE	Dependencias Federales
5368	177.234.181.190:8080	 BR	Bahia
5369	46.243.178.3:8888	 RU	Volgogradskaya Oblast'
5370	187.33.82.126:8080	 BR	Pernambuco
5371	80.249.239.82:8080	 UA	Kharkivs'ka Oblast'
5372	80.54.207.213:53281	 PL	
5373	85.175.99.103:8080	 RU	Krasnodarskiy Kray
5374	91.122.14.44:57038	 RU	St.-Petersburg
5375	185.253.184.106:8080	 ID	undefined
5376	91.233.45.240:8080	 RU	St.-Petersburg
5377	103.17.246.208:53281	 ID	Yogyakarta
5378	36.67.145.155:3128	 ID	
5379	186.188.183.119:53281	 PA	Provincia de Panama
5380	190.161.51.102:65301	 CL	Santiago Metropolitan
5381	77.73.241.154:80	 CH	Basel-City
5382	181.169.109.75:808	 AR	Buenos Aires
5383	83.69.6.58:8081	 RU	Komi
5384	103.78.213.226:8080	 ID	Jakarta
5385	103.209.89.70:8080	 IN	Andhra Pradesh
5386	117.240.207.198:3128	 IN	National Capital Territory of Delhi
5387	109.73.176.14:41258	 IT	Provincia di Foggia
5388	104.28.8.159:80	 US	
5389	138.197.145.103:3128	 CA	Ontario
5390	97.74.230.16:6599	 US	Arizona
5391	202.59.138.138:8080	 BD	Jamalpur
5392	194.28.152.94:53281	 RU	Irkutskaya Oblast'
5393	62.105.128.174:45441	 RU	
5394	199.195.251.143:03128	 US	New York
5395	46.105.57.149:1034	 FR	
5396	80.93.176.18:3128	 RU	
5397	110.77.242.42:8080	 TH	Changwat Lop Buri
5398	177.2.49.158:20183	 BR	Santa Catarina
5399	202.56.167.222:8080	 ID	Yogyakarta
5400	70.166.38.71:24801	 US	California
5401	80.211.181.37:80	 IT	Province of Arezzo
5402	187.189.73.24:8080	 MX	Mexico City
5403	173.193.90.203:3129	 US	Texas
5404	195.201.28.161:8080	 DE	
5405	103.47.238.88:8080	 IN	
5406	177.38.185.50:3128	 BR	Minas Gerais
5407	103.232.243.198:65103	 ID	
5408	103.94.3.10:3128	 ID	Jakarta
5409	181.113.21.34:53281	 EC	Provincia de Pichincha
5410	162.243.108.141:3128	 US	New York
5411	5.139.213.154:8080	 RU	Astrakhanskaya Oblast'
5412	193.112.26.128:1080	 CN	Beijing
5413	93.84.101.233:3128	 BY	
5414	91.191.33.165:53281	 BA	
5415	83.219.150.150:41258	 RU	Kaliningradskaya Oblast'
5416	180.251.54.137:8080	 ID	North Sumatra
5417	187.141.73.147:53281	 MX	
5418	45.32.57.66:80	 JP	Tokyo
5419	89.134.87.90:41766	 HU	Gyr-Moson-Sopron
5420	101.108.14.149:8080	 TH	Bangkok
5421	191.252.195.11:8080	 BR	
5422	80.211.6.167:3128	 IT	Province of Arezzo
5423	190.92.5.158:53281	 HN	Departamento de Francisco Morazan
5424	2.248.19.212:10200	 SE	stergtland
5425	202.58.108.66:8080	 BD	Dhaka
5426	177.21.108.205:20183	 BR	Ceara
5427	103.88.253.129:53281	 ID	Jakarta
5428	117.102.68.210:53281	 ID	Jakarta
5429	181.112.46.250:53281	 EC	Provincia de Pichincha
5430	46.105.57.150:41811	 FR	
5431	194.187.148.18:8080	 UA	
5432	148.251.211.123:80	 DE	
5433	70.169.129.208:48678	 US	Virginia
5434	77.104.250.236:53281	 CZ	Liberec District
5435	63.151.67.7:8080	 US	Colorado
5436	202.51.188.77:8080	 BD	Dhaka
5437	95.110.227.5:56213	 IT	Province of Arezzo
5438	174.78.222.139:8080	 US	Florida
5439	46.105.57.149:10692	 FR	
5440	177.86.203.157:53281	 BR	Minas Gerais
5441	186.211.110.27:20183	 BR	Santa Catarina
5442	103.65.192.169:8080	 IN	Haryana
5443	187.109.40.193:20183	 BR	Sao Paulo
5444	78.107.236.33:53281	 RU	Moscow
5445	37.59.8.29:1661	 FR	
5446	103.216.82.208:6667	 IN	Gujarat
5447	5.35.117.10:44331	 RU	Moscow
5448	103.21.230.114:53281	 SB	Isabel Province
5449	36.89.37.130:8080	 ID	
5450	178.248.57.92:8080	 CZ	Klatovy District
5451	93.99.179.51:8080	 CZ	Central Bohemia
5452	37.221.245.40:53281	 CZ	Svitavy District
5453	66.110.216.105:39431	 US	Georgia
5454	104.236.238.10:3128	 US	New Jersey
5455	170.82.67.130:20183	 BR	Sao Paulo
5456	103.35.171.77:8080	 BD	Dhaka
5457	125.162.89.136:8080	 ID	Riau
5458	139.59.99.113:3128	 SG	Central Singapore Community Development Council
5459	103.58.145.54:53281	 NP	
5460	62.176.18.197:44331	 RU	Moscow Oblast
5461	121.165.242.23:80	 KR	Seoul
5462	37.145.126.138:8080	 RU	Moscow
5463	103.107.106.150:8118	 HK	
5464	113.190.235.188:2016	 VN	Thanh Pho Ha Noi
5465	178.161.174.158:3128	 RU	Perm Krai
5466	183.88.232.207:8080	 TH	Bangkok
5467	117.202.20.66:557	 IN	Maharashtra
5468	150.129.151.62:6667	 IN	Gujarat
5469	154.66.157.126:8080	 ZA	Gauteng
5470	196.27.102.217:8080	 ZW	
5471	46.105.57.150:15766	 FR	
5472	47.52.90.137:80	 HK	
5473	110.77.226.183:53281	 TH	Bangkok
5474	80.211.157.173:80	 IT	Province of Arezzo
5475	173.227.70.221:80	 US	Louisiana
5476	86.125.105.15:8080	 RO	Judetul Brasov
5477	14.143.47.178:3129	 IN	
5478	217.23.73.172:8080	 RU	
5479	188.166.175.238:80	 GB	England
5480	72.2.164.51:17850	 US	Nebraska
5481	81.180.26.18:8080	 RO	
5482	47.254.27.223:80	 US	California
5483	178.44.211.132:8081	 RU	Orenburgskaya Oblast'
5484	167.99.153.225:80	 US	New York
5485	46.37.124.74:53281	 ES	
5486	201.23.216.133:53281	 BR	Rio de Janeiro
5487	91.197.25.12:8080	 UA	
5488	101.255.121.74:8080	 ID	Jakarta
5489	36.89.224.89:8080	 ID	
5490	199.231.201.193:8080	 CA	British Columbia
5491	213.109.134.150:41258	 UA	Poltavs'ka Oblast'
5492	189.58.101.69:53281	 BR	Parana
5493	104.28.4.149:80	 US	
5494	94.242.58.14:10010	 RU	
5495	103.81.104.5:53281	 BD	Dhaka
5496	192.223.66.133:8080	 BO	El Beni
5497	46.101.145.206:3128	 DE	Hesse
5498	107.21.56.41:3128	 US	Virginia
5499	103.3.46.12:3128	 ID	Lampung
5500	173.233.55.120:443	 US	Maryland
5501	210.211.20.102:8080	 ID	Jakarta
5502	174.32.124.50:87	 US	
5503	35.233.151.36:80	 US	California
5504	123.231.251.194:3128	 ID	
5505	178.62.193.19:8080	 NL	North Holland
5506	197.210.129.142:80	 NG	Lagos
5507	209.97.139.71:53281	 US	California
5508	202.74.242.194:80	 BD	Dhaka
5509	180.211.125.230:53281	 IN	Jammu and Kashmir
5510	119.18.158.218:3128	 ID	West Java
5511	92.245.161.204:53281	 IT	
5512	182.253.104.42:80	 ID	West Java
5513	176.107.123.90:8080	 CZ	Most District
5514	195.201.16.70:3128	 DE	
5515	195.178.56.35:8080	 RS	
5516	98.181.99.197:10368	 US	
5517	188.119.30.90:53281	 TR	Izmir
5518	178.75.17.42:8080	 RU	Sverdlovskaya Oblast'
5519	67.205.146.29:3128	 US	New Jersey
5520	80.211.16.27:3128	 IT	Province of Arezzo
5521	43.252.199.202:8080	 IN	Gujarat
5522	13.82.57.180:53281	 US	Virginia
5523	83.218.124.155:41258	 PL	Lesser Poland Voivodeship
5524	62.80.172.122:3128	 UA	Kyiv City
5525	36.67.35.169:53281	 ID	
5526	43.239.79.19:3128	 IN	Gujarat
5527	138.68.230.88:3128	 US	California
5528	185.107.242.29:53281	 RU	
5529	47.75.17.26:1080	 US	California
5530	92.246.204.168:9001	 RU	
5531	102.163.23.162:53281	 MU	
5532	103.42.195.70:53281	 IN	Maharashtra
5533	193.77.36.245:8080	 SI	
5534	37.59.8.29:23211	 FR	
5535	103.25.195.2:22	 ID	West Java
5536	78.90.12.93:8080	 BG	Sofia-Capital
5537	58.65.175.102:80	 PK	Islamabad
5538	182.253.123.7:3128	 ID	West Java
5539	174.70.241.18:24404	 US	
5540	117.58.247.20:8080	 BD	
5541	185.223.115.53:53281	 UA	
5542	91.147.222.208:41766	 HU	Vas
5543	209.97.171.126:8080	 US	New Jersey
5544	41.190.139.46:8080	 MU	
5545	103.233.109.24:53281	 ID	Jakarta
5546	46.128.41.90:8080	 DE	Bavaria
5547	34.240.231.232:3139	 IE	Leinster
5548	18.179.4.13:80	 JP	Tokyo
5549	103.14.27.166:8080	 BD	Dhaka
5550	124.108.18.10:8080	 IN	Maharashtra
5551	43.239.75.58:8080	 BD	Comilla
5552	91.134.137.233:80	 FR	
5553	195.201.7.153:443	 DE	
5554	202.52.242.94:53281	 NP	Bagmati Zone
5555	90.182.52.42:8080	 CZ	Pbram District
5556	14.207.64.23:53281	 TH	
5557	168.195.136.22:8080	 BR	Sao Paulo
5558	216.144.230.233:15993	 US	California
5559	149.28.36.209:8080	 US	Maryland
5560	192.169.199.36:3898	 US	Arizona
5561	64.105.51.186:53281	 US	California
5562	162.219.137.77:53281	 US	
5563	77.41.12.245:53281	 RU	Moscow
5564	5.185.66.236:8080	 PL	Warmia-Masuria
5565	77.222.131.18:53281	 UA	
5566	181.40.126.134:8080	 PY	
5567	200.56.146.107:80	 MX	Mexico City
5568	77.46.147.180:8080	 RS	
5569	170.80.51.22:53281	 BR	
5570	188.120.246.40:24799	 RU	
5571	84.41.39.43:53281	 SI	Logatec
5572	213.142.206.146:53281	 RU	Murmansk
5573	178.128.216.29:3128	 GR	
5574	5.167.96.238:3128	 RU	Tverskaya Oblast'
5575	103.103.33.193:53281	 BD	Dhaka
5576	90.156.65.34:3128	 PL	Lower Silesia
5577	46.33.32.250:8080	 UA	Odessa
5578	150.95.151.68:8181	 JP	
5579	92.222.252.50:10080	 FR	Paris
5580	27.147.216.140:80	 BD	
5581	110.235.236.84:53281	 IN	National Capital Territory of Delhi
5582	188.230.19.33:8080	 UA	Ivano-Frankivs'ka Oblast'
5583	109.68.109.49:53281	 AT	Upper Austria
5584	178.239.168.57:8080	 GB	
5585	213.241.5.35:8080	 PL	
5586	34.196.81.254:53281	 US	Virginia
5587	69.174.137.160:53281	 US	Indiana
5588	46.105.57.149:2548	 FR	
5589	217.175.39.147:3128	 RU	Ivanovskaya Oblast'
5590	110.49.11.50:8080	 TH	
5591	173.192.21.89:80	 US	Texas
5592	118.97.20.50:8080	 ID	Central Java
5593	207.154.245.217:8080	 DE	Hesse
5594	193.178.246.248:8080	 IT	
5595	35.229.149.132:80	 unknown	
5596	37.59.8.29:32521	 FR	
5597	139.255.110.234:53281	 ID	
5598	103.76.175.88:8080	 ID	Banten
5599	121.232.199.205:9000	 CN	Jiangsu
5600	77.222.158.135:8080	 UA	
5601	91.205.129.240:8080	 RU	Dagestan
5602	37.252.71.112:3130	 AM	
5603	91.214.31.41:8080	 UA	Zaporizhia
5604	88.99.23.226:10080	 DE	
5605	77.77.49.67:8080	 BG	
5606	87.235.231.134:3128	 ES	Araba / lava
5607	103.226.0.30:8080	 IN	Maharashtra
5608	67.205.174.209:8080	 US	New Jersey
5609	43.225.23.26:8080	 IN	Andhra Pradesh
5610	36.80.124.27:53281	 ID	Central Java
5611	198.23.197.160:2018	 US	New York
5612	79.106.133.123:1080	 AL	
5613	103.25.155.253:8080	 IN	Maharashtra
5614	91.222.208.68:41258	 RU	Moscow
5615	206.189.145.13:8080	 US	California
5616	117.97.189.190:8080	 IN	Karnataka
5617	103.254.27.21:8088	 IN	
5618	124.81.238.244:53281	 ID	Central Java
5619	177.21.104.178:20183	 BR	Ceara
5620	66.50.49.216:8080	 PR	
5621	46.105.57.149:56492	 FR	
5622	103.232.237.6:8080	 IN	
5623	170.82.22.189:53281	 BR	
5624	75.145.216.83:53281	 US	
5625	168.90.67.73:3128	 BR	Pernambuco
5626	46.151.144.230:53281	 UA	
5627	46.105.57.149:15766	 FR	
5628	183.88.111.63:8080	 TH	
5629	103.205.134.242:8080	 BD	
5630	188.32.152.22:53281	 RU	Moscow
5631	187.6.8.138:8080	 BR	Mato Grosso do Sul
5632	181.64.244.246:8080	 PE	Lima region
5633	195.239.251.34:41766	 RU	Moscow
5634	46.44.40.42:8081	 RU	Moscow Oblast
5635	177.223.19.141:20183	 BR	Pernambuco
5636	185.242.57.4:8080	 SK	
5637	177.21.106.217:20183	 BR	Ceara
5638	92.55.93.222:53281	 MK	
5639	31.186.71.46:8081	 RU	Nizhegorodskaya Oblast'
5640	133.18.198.99:3128	 JP	
5641	103.15.187.116:80	 JP	
5642	89.239.96.118:41258	 PL	
5643	169.0.107.150:53281	 ZA	KwaZulu-Natal
5644	103.226.142.251:8080	 IN	
5645	188.18.52.137:8080	 RU	Khanty-Mansia
5646	46.105.57.150:56492	 FR	
5647	45.55.9.218:8080	 US	California
5648	217.182.92.162:3128	 FR	
5649	101.109.245.196:8080	 TH	
5650	200.164.65.218:80	 BR	
5651	159.203.166.41:3128	 US	New Jersey
5652	103.245.19.178:8090	 ID	Jakarta
5653	168.232.123.30:20183	 BR	Sao Paulo
5654	192.30.85.39:8080	 US	Nevada
5655	14.192.144.98:8080	 PK	Sindh
5656	46.105.57.149:8232	 FR	
5657	109.254.93.195:3128	 UA	Donets'ka Oblast'
5658	180.183.47.196:8080	 TH	Bangkok
5659	103.216.58.201:53281	 BD	Narayanganj
5660	138.197.157.32:3128	 CA	Ontario
5661	93.85.213.117:8080	 BY	
5662	162.212.21.41:53281	 CA	Ontario
5663	193.150.117.61:8000	 RU	
5664	94.102.127.8:8080	 RU	Moscow
5665	61.146.79.74:1080	 CN	Guangdong
5666	78.107.195.195:8080	 RU	Moscow
5667	35.225.208.4:80	 US	Virginia
5668	103.246.224.30:31773	 IN	Maharashtra
5669	113.255.29.133:8380	 HK	Sha Tin
5670	194.135.231.2:3128	 RU	Moscow
5671	177.4.173.242:1080	 BR	Goias
5672	132.255.204.6:53281	 BR	Rio de Janeiro
5673	159.89.114.227:3128	 CA	Ontario
5674	185.14.72.29:3128	 PL	
5675	119.28.51.117:80	 CN	Beijing
5676	193.189.166.46:8080	 SI	
5677	103.87.31.78:8080	 IN	Maharashtra
5678	182.253.188.180:8080	 ID	Jakarta
5679	103.43.43.74:8080	 IN	Uttarakhand
5680	125.227.69.220:3251	 TW	
5681	176.9.83.88:53281	 DE	
5682	128.127.94.1:8088	 PL	Lubusz
5683	111.68.121.154:53281	 ID	Jakarta
5684	110.37.229.141:8080	 PK	Sindh
5685	84.42.43.194:8080	 RU	Bryanskaya Oblast'
5686	103.111.54.74:8080	 FR	undefined
5687	177.101.139.249:8080	 BR	Parana
5688	219.127.191.12:80	 JP	
5689	36.67.95.207:8080	 ID	
5690	85.109.124.130:8080	 TR	Manisa
5691	118.70.79.122:8080	 VN	Thanh Pho Ha Noi
5692	36.67.8.9:53281	 ID	
5693	186.121.251.74:53281	 BO	Departamento de La Paz
5694	158.140.172.162:80	 ID	East Java
5695	125.162.208.19:80	 ID	South Sulawesi
5696	177.207.221.188:80	 BR	Santa Catarina
5697	188.166.83.20:3128	 NL	North Holland
5698	207.246.96.8:8866	 US	California
5699	47.75.58.220:80	 US	California
5700	174.70.241.14:24392	 US	
5701	103.14.235.2:8080	 IN	Maharashtra
5702	103.234.254.10:80	 ID	Jakarta
5703	185.112.180.249:8080	 PL	
5704	5.100.105.250:8080	 RU	Primorskiy Kray
5705	78.187.60.68:53281	 TR	
5706	159.203.176.16:8080	 US	New Jersey
5707	79.173.124.207:53281	 RU	Leningradskaya Oblast'
5708	103.6.207.246:53281	 ID	West Java
5709	139.255.40.130:8080	 ID	
5710	178.22.117.153:53281	 CZ	Prostjov District
5711	202.148.12.58:53281	 ID	East Java
5712	103.252.184.25:53281	 IN	Andhra Pradesh
5713	218.50.2.102:8080	 KR	Seoul
5714	138.219.247.226:53281	 BR	
5715	118.97.46.250:53281	 ID	East Java
5716	179.124.59.248:53281	 BR	
5717	220.247.160.221:8080	 BD	Dhaka
5718	110.232.248.221:53281	 IN	
5719	190.111.233.208:53281	 AR	Buenos Aires
5720	61.41.9.213:1081	 KR	
5721	186.219.106.4:8080	 BR	Sao Paulo
5722	195.13.167.229:53281	 LV	
5723	195.154.168.227:80	 FR	
5724	128.199.142.35:3128	 SG	Central Singapore Community Development Council
5725	110.39.174.58:80	 PK	
5726	201.69.34.192:20183	 BR	Sao Paulo
5727	202.94.164.94:8080	 BD	
5728	37.204.179.95:53281	 RU	Moscow
5729	88.190.203.36:80	 FR	Val-de-Marne
5730	154.73.229.34:53281	 ZA	Gauteng
5731	178.33.36.117:9999	 FR	
5732	190.7.27.216:8080	 AR	Entre Rios
5733	103.252.184.242:53281	 IN	Andhra Pradesh
5734	205.202.42.230:8083	 US	Nebraska
5735	117.202.20.67:557	 IN	Maharashtra
5736	185.91.252.88:41258	 RU	St.-Petersburg
5737	181.143.209.44:53281	 CO	Departamento de Bolivar
5738	123.108.99.9:8080	 ID	Aceh
5739	138.118.86.238:53281	 BR	
5740	182.16.162.210:53281	 ID	Jakarta
5741	5.196.110.228:1080	 FR	
5742	189.17.22.186:20183	 BR	
5743	181.211.129.98:53281	 EC	Provincia de Manabi
5744	145.128.232.138:53281	 NL	
5745	109.245.215.255:53281	 RS	
5746	177.21.108.179:20183	 BR	Ceara
5747	180.254.141.29:3128	 ID	West Sumatra
5748	37.186.245.75:41258	 IT	Provincia di Macerata
5749	159.89.205.205:8118	 SG	Central Singapore Community Development Council
5750	105.27.178.26:53281	 ZA	Gauteng
5751	217.235.218.79:8080	 DE	
5752	50.63.153.173:25515	 US	Arizona
5753	95.213.199.174:3128	 RU	
5754	47.52.63.153:80	 HK	
5755	188.166.70.167:8080	 NL	North Holland
5756	94.242.58.14:1448	 RU	
5757	177.155.199.73:53281	 BR	Minas Gerais
5758	190.12.48.158:52305	 EC	Provincia de Pichincha
5759	138.97.147.55:53281	 BR	Rondonia
5760	125.227.69.220:3261	 TW	
5761	138.219.97.199:53281	 BR	
5762	82.148.172.161:8080	 NO	Oslo County
5763	103.234.254.182:53281	 ID	Jakarta
5764	95.85.58.154:3128	 NL	North Holland
5765	70.168.93.218:1080	 US	Florida
5766	177.87.36.238:6666	 BR	
5767	110.36.239.236:8080	 PK	Punjab
5768	191.37.220.101:8080	 BR	Rondonia
5769	31.25.137.112:53281	 IQ	Muhafazat Arbil
5770	109.68.109.53:53281	 AT	Upper Austria
5771	178.128.39.212:8080	 GR	
5772	31.170.112.174:8081	 RU	Stavropol'skiy Kray
5773	119.23.75.192:80	 CN	Zhejiang
5774	188.166.83.6:8080	 NL	North Holland
5775	202.44.230.174:8080	 TH	
5776	87.98.174.157:3128	 FR	
5777	46.128.124.199:8080	 DE	Lower Saxony
